[2026-05-26 17:46:31] train pipeline started
[2026-05-26 17:46:31] START clean stale train intermediates
[2026-05-26 17:46:31] DONE  clean stale train intermediates (0.0s)
[2026-05-26 17:46:31] START load data and make time splits
[2026-05-26 17:46:31] DONE  load data and make time splits (0.0s)
[2026-05-26 17:46:31] START build train candidates
[2026-05-26 17:51:08] DONE  build train candidates (276.8s)
[2026-05-26 17:51:08] START create train labels
[2026-05-26 17:51:24] DONE  create train labels (16.4s)
[2026-05-26 17:51:24] START build train features
[2026-05-26 17:51:25] build features chunk 1/16: part_000.parquet
[2026-05-26 17:54:48] build features chunk 2/16: part_001.parquet
[2026-05-26 17:58:22] build features chunk 3/16: part_002.parquet
[2026-05-26 18:02:09] build features chunk 4/16: part_003.parquet
[2026-05-26 18:05:56] build features chunk 5/16: part_004.parquet
[2026-05-26 18:10:15] build features chunk 6/16: part_005.parquet
[2026-05-26 18:13:57] build features chunk 7/16: part_006.parquet
[2026-05-26 18:17:38] build features chunk 8/16: part_007.parquet
[2026-05-26 18:21:57] build features chunk 9/16: part_008.parquet
[2026-05-26 18:26:09] build features chunk 10/16: part_009.parquet
[2026-05-26 18:30:19] build features chunk 11/16: part_010.parquet
[2026-05-26 18:34:21] build features chunk 12/16: part_011.parquet
[2026-05-26 18:38:06] build features chunk 13/16: part_012.parquet
[2026-05-26 18:42:21] build features chunk 14/16: part_013.parquet
[2026-05-26 18:46:23] build features chunk 15/16: part_014.parquet
[2026-05-26 18:50:42] build features chunk 16/16: part_015.parquet
[2026-05-26 18:54:46] DONE  build train features (3801.5s)
[2026-05-26 18:54:46] START prepare train matrix
[2026-05-26 18:55:12] prepare train matrix chunk 1: part_000.parquet
[2026-05-26 18:55:20] prepare train matrix chunk 2: part_001.parquet
[2026-05-26 18:55:29] prepare train matrix chunk 3: part_002.parquet
[2026-05-26 18:55:38] prepare train matrix chunk 4: part_003.parquet
[2026-05-26 18:55:47] prepare train matrix chunk 5: part_004.parquet
[2026-05-26 18:55:56] prepare train matrix chunk 6: part_005.parquet
[2026-05-26 18:56:05] prepare train matrix chunk 7: part_006.parquet
[2026-05-26 18:56:14] prepare train matrix chunk 8: part_007.parquet
[2026-05-26 18:56:23] prepare train matrix chunk 9: part_008.parquet
[2026-05-26 18:56:31] prepare train matrix chunk 10: part_009.parquet
[2026-05-26 18:56:40] prepare train matrix chunk 11: part_010.parquet
[2026-05-26 18:56:49] prepare train matrix chunk 12: part_011.parquet
[2026-05-26 18:56:58] prepare train matrix chunk 13: part_012.parquet
[2026-05-26 18:57:07] prepare train matrix chunk 14: part_013.parquet
[2026-05-26 18:57:16] prepare train matrix chunk 15: part_014.parquet
[2026-05-26 18:57:25] prepare train matrix chunk 16: part_015.parquet
[2026-05-26 18:57:42] DONE  prepare train matrix (176.1s)
[2026-05-26 18:57:42] START train LightGBM
[2026-05-26 18:57:44] train sample batch 1: read 500,000/66,128,156 rows, kept 100,548/3,000,000 sampled rows
[2026-05-26 18:57:44] train sample batch 2: read 1,000,000/66,128,156 rows, kept 200,648/3,000,000 sampled rows
[2026-05-26 18:57:45] train sample batch 3: read 1,500,000/66,128,156 rows, kept 214,816/3,000,000 sampled rows
[2026-05-26 18:57:46] train sample batch 4: read 2,000,000/66,128,156 rows, kept 224,740/3,000,000 sampled rows
[2026-05-26 18:57:46] train sample batch 5: read 2,500,000/66,128,156 rows, kept 235,112/3,000,000 sampled rows
[2026-05-26 18:57:47] train sample batch 6: read 3,000,000/66,128,156 rows, kept 245,008/3,000,000 sampled rows
[2026-05-26 18:57:47] train sample batch 7: read 3,500,000/66,128,156 rows, kept 254,908/3,000,000 sampled rows
[2026-05-26 18:57:48] train sample batch 8: read 4,000,000/66,128,156 rows, kept 265,328/3,000,000 sampled rows
[2026-05-26 18:57:48] train sample batch 9: read 4,117,421/66,128,156 rows, kept 267,624/3,000,000 sampled rows
[2026-05-26 18:57:49] train sample batch 10: read 4,617,421/66,128,156 rows, kept 368,212/3,000,000 sampled rows
[2026-05-26 18:57:49] train sample batch 11: read 5,117,421/66,128,156 rows, kept 469,524/3,000,000 sampled rows
[2026-05-26 18:57:50] train sample batch 12: read 5,617,421/66,128,156 rows, kept 484,236/3,000,000 sampled rows
[2026-05-26 18:57:51] train sample batch 13: read 6,117,421/66,128,156 rows, kept 494,604/3,000,000 sampled rows
[2026-05-26 18:57:51] train sample batch 14: read 6,617,421/66,128,156 rows, kept 504,896/3,000,000 sampled rows
[2026-05-26 18:57:52] train sample batch 15: read 7,117,421/66,128,156 rows, kept 515,088/3,000,000 sampled rows
[2026-05-26 18:57:52] train sample batch 16: read 7,617,421/66,128,156 rows, kept 525,584/3,000,000 sampled rows
[2026-05-26 18:57:53] train sample batch 17: read 8,117,421/66,128,156 rows, kept 535,732/3,000,000 sampled rows
[2026-05-26 18:57:53] train sample batch 18: read 8,246,925/66,128,156 rows, kept 538,392/3,000,000 sampled rows
[2026-05-26 18:57:54] train sample batch 19: read 8,746,925/66,128,156 rows, kept 640,604/3,000,000 sampled rows
[2026-05-26 18:57:54] train sample batch 20: read 9,246,925/66,128,156 rows, kept 740,912/3,000,000 sampled rows
[2026-05-26 18:57:56] train sample batch 21: read 9,746,925/66,128,156 rows, kept 755,864/3,000,000 sampled rows
[2026-05-26 18:57:56] train sample batch 22: read 10,246,925/66,128,156 rows, kept 766,032/3,000,000 sampled rows
[2026-05-26 18:57:57] train sample batch 23: read 10,746,925/66,128,156 rows, kept 776,428/3,000,000 sampled rows
[2026-05-26 18:57:57] train sample batch 24: read 11,246,925/66,128,156 rows, kept 786,856/3,000,000 sampled rows
[2026-05-26 18:57:58] train sample batch 25: read 11,746,925/66,128,156 rows, kept 797,684/3,000,000 sampled rows
[2026-05-26 18:57:58] train sample batch 26: read 12,246,925/66,128,156 rows, kept 807,872/3,000,000 sampled rows
[2026-05-26 18:57:58] train sample batch 27: read 12,370,561/66,128,156 rows, kept 810,396/3,000,000 sampled rows
[2026-05-26 18:57:59] train sample batch 28: read 12,870,561/66,128,156 rows, kept 910,608/3,000,000 sampled rows
[2026-05-26 20:37:04] predict batch 15: 21,373,582/68,440,611 rows, kept 5,151,804 top-k rows for 515,458 users
[2026-05-26 20:38:54] predict batch 16: 23,373,582/68,440,611 rows, kept 6,121,228 top-k rows for 618,284 users
[2026-05-26 20:40:44] predict batch 17: 25,373,582/68,440,611 rows, kept 6,179,018 top-k rows for 618,284 users
[2026-05-26 20:40:59] predict batch 18: 25,643,921/68,440,611 rows, kept 6,179,557 top-k rows for 618,284 users
[2026-05-26 20:42:49] predict batch 19: 27,643,921/68,440,611 rows, kept 7,149,926 top-k rows for 721,394 users
[2026-05-26 20:44:54] predict batch 20: 29,643,921/68,440,611 rows, kept 7,209,392 top-k rows for 721,394 users
[2026-05-26 20:45:09] predict batch 21: 29,925,838/68,440,611 rows, kept 7,210,030 top-k rows for 721,394 users
[2026-05-26 20:47:02] predict batch 22: 31,925,838/68,440,611 rows, kept 8,182,518 top-k rows for 824,524 users
[2026-05-26 20:48:52] predict batch 23: 33,925,838/68,440,611 rows, kept 8,240,289 top-k rows for 824,524 users
[2026-05-26 20:49:07] predict batch 24: 34,207,989/68,440,611 rows, kept 8,240,796 top-k rows for 824,524 users
[2026-05-26 20:50:58] predict batch 25: 36,207,989/68,440,611 rows, kept 9,215,082 top-k rows for 928,044 users
[2026-05-26 20:52:48] predict batch 26: 38,207,989/68,440,611 rows, kept 9,274,721 top-k rows for 928,044 users
[2026-05-26 20:53:04] predict batch 27: 38,502,228/68,440,611 rows, kept 9,275,416 top-k rows for 928,044 users
[2026-05-26 20:54:56] predict batch 28: 40,502,228/68,440,611 rows, kept 10,245,750 top-k rows for 1,031,128 users
[2026-05-26 20:57:08] predict batch 29: 42,502,228/68,440,611 rows, kept 10,305,199 top-k rows for 1,031,128 users
[2026-05-26 20:57:23] predict batch 30: 42,786,833/68,440,611 rows, kept 10,305,772 top-k rows for 1,031,128 users
[2026-05-26 20:59:20] predict batch 31: 44,786,833/68,440,611 rows, kept 11,277,970 top-k rows for 1,134,261 users
[2026-05-26 21:01:11] predict batch 32: 46,786,833/68,440,611 rows, kept 11,336,000 top-k rows for 1,134,261 users
[2026-05-26 21:01:27] predict batch 33: 47,071,240/68,440,611 rows, kept 11,336,608 top-k rows for 1,134,261 users
[2026-05-26 21:03:16] predict batch 34: 49,071,240/68,440,611 rows, kept 12,304,211 top-k rows for 1,236,877 users
[2026-05-26 21:05:08] predict batch 35: 51,071,240/68,440,611 rows, kept 12,361,681 top-k rows for 1,236,877 users
[2026-05-26 21:05:22] predict batch 36: 51,333,447/68,440,611 rows, kept 12,362,263 top-k rows for 1,236,877 users
[2026-05-26 21:07:27] predict batch 37: 53,333,447/68,440,611 rows, kept 13,327,492 top-k rows for 1,339,378 users
[2026-05-26 21:09:19] predict batch 38: 55,333,447/68,440,611 rows, kept 13,386,212 top-k rows for 1,339,378 users
[2026-05-26 21:09:33] predict batch 39: 55,582,756/68,440,611 rows, kept 13,386,732 top-k rows for 1,339,378 users
[2026-05-26 21:11:28] predict batch 40: 57,582,756/68,440,611 rows, kept 14,357,034 top-k rows for 1,442,264 users
[2026-05-26 21:13:26] predict batch 41: 59,582,756/68,440,611 rows, kept 14,414,411 top-k rows for 1,442,264 users
[2026-05-26 21:13:41] predict batch 42: 59,860,725/68,440,611 rows, kept 14,415,046 top-k rows for 1,442,264 users
[2026-05-26 21:15:32] predict batch 43: 61,860,725/68,440,611 rows, kept 15,388,385 top-k rows for 1,545,642 users
[2026-05-26 21:17:22] predict batch 44: 63,860,725/68,440,611 rows, kept 15,447,774 top-k rows for 1,545,642 users
[2026-05-26 21:17:46] predict batch 45: 64,156,417/68,440,611 rows, kept 15,448,343 top-k rows for 1,545,642 users
[2026-05-26 21:19:40] predict batch 46: 66,156,417/68,440,611 rows, kept 16,420,853 top-k rows for 1,648,890 users
[2026-05-26 21:21:32] predict batch 47: 68,156,417/68,440,611 rows, kept 16,479,671 top-k rows for 1,648,890 users
[2026-05-26 21:21:47] predict batch 48: 68,440,611/68,440,611 rows, kept 16,480,255 top-k rows for 1,648,890 users
[2026-05-26 21:22:45] DONE  predict validation top-k (3979.5s)
[2026-05-26 21:22:45] START prepare validation fallback items
[2026-05-26 21:23:05] DONE  prepare validation fallback items (20.4s)
[2026-05-26 21:23:05] START evaluate validation predictions
Server Precision@10: 7.25802414485989
[2026-05-26 21:23:46] DONE  evaluate validation predictions (40.7s)
[2026-05-26 21:23:46] START save validation submission pickle
Saved submission to: submission_valid.pkl
[2026-05-26 21:23:51] DONE  save validation submission pickle (4.5s)
[2026-05-26 21:23:51] validation pipeline finished
